conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2017,36,36,37,4,Azerbaijan,373,,,371,373,373,1,22.1
388,833,Azerbaijan,Government of Azerbaijan,64,Government of Turkey,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2020,7646,7548,9077,4,"Azerbaijan, Armenia",373,640,,371,373,"373, 371",1,22.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2021,40,40,43,4,"Azerbaijan, Armenia",373,,,371,373,"373, 371",1,22.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1991,35,35,35,4,Azerbaijan,373,,,371,373,373,1,22.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1992,2167,2099,3635,4,"Azerbaijan, Armenia",373,,,371,373,"373, 371",1,22.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1993,1171,968,1801,4,"Azerbaijan, Armenia",373,,,371,373,"373, 371",1,22.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,,1,Artsakh (Nagorno-Karabakh),1994,1507,1257,3937,3,"Azerbaijan, Armenia",373,,,,373,"373, 371",1,22.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1997,29,29,36,4,Azerbaijan,373,,,371,373,373,1,22.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1998,34,34,38,4,Azerbaijan,373,,,371,373,373,1,22.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2005,25,25,26,4,"Azerbaijan, Armenia",373,,,371,373,"373, 371",1,22.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2008,30,30,43,4,Azerbaijan,373,,,371,373,373,1,22.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2012,25,25,27,4,"Azerbaijan, Armenia",373,,,371,373,"373, 371",1,22.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2014,46,45,54,4,Azerbaijan,373,,,371,373,373,1,22.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2015,72,65,121,4,"Azerbaijan, Armenia",373,,,371,373,"373, 371",1,22.1
395,"12298, 842",Tajikistan,Government of Tajikistan,131,Government of Uzbekistan,"UTO, PFT","1186, 345",Government of Uzbekistan,2,,1992,3355,3352,5118,4,Tajikistan,702,704,,704,702,702,3,22.1
395,842,Tajikistan,Government of Tajikistan,131,"Government of Russia (Soviet Union), Government of Uzbekistan",UTO,345,,2,,1993,1395,1395,1596,4,"Tajikistan, Afghanistan",702,"704, 365",,,702,"700, 702",3,22.1
395,842,Tajikistan,Government of Tajikistan,131,"Government of Russia (Soviet Union), Government of Uzbekistan",UTO,345,,2,,1994,356,356,645,4,Tajikistan,702,"704, 365",,,702,702,3,22.1
395,842,Tajikistan,Government of Tajikistan,131,Government of Russia (Soviet Union),UTO,345,,2,,1995,368,362,649,4,"Tajikistan, Afghanistan",702,365,,,702,"700, 702",3,22.1
395,842,Tajikistan,Government of Tajikistan,131,Government of Russia (Soviet Union),UTO,345,,2,,1996,2790,2790,2869,4,Tajikistan,702,365,,,702,702,3,22.1
395,843,Tajikistan,Government of Tajikistan,131,,Forces of Khudoberdiyev,346,,2,,1997,87,87,87,3,Tajikistan,702,,,,702,702,3,22.1
395,"843, 842",Tajikistan,Government of Tajikistan,131,,"Forces of Khudoberdiyev, UTO","346, 345",,2,,1998,600,600,617,3,Tajikistan,702,,,,702,702,3,22.1
395,12300,Tajikistan,Government of Tajikistan,131,,Forces of Mullo Abdullo,1216,,2,,2000,46,46,46,3,Tajikistan,702,,,,702,702,3,22.1
395,"908, 12300",Tajikistan,Government of Tajikistan,131,,"IMU, Forces of Mullo Abdullo","1216, 359",,2,,2010,98,93,244,3,Tajikistan,702,,,,702,702,3,22.1
395,908,Tajikistan,Government of Tajikistan,131,,IMU,359,,2,,2011,28,21,30,3,Tajikistan,702,,,,702,702,3,22.1
389,"835, 834",Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars","339, 371",Government of Serbia (Yugoslavia),1,Serb,1992,16782,13774,18877,4,"Serbia (Yugoslavia), Croatia, Bosnia-Herzegovina",346,,,345,346,"344, 346, 345",1,22.1
389,"835, 834",Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars","339, 371",Government of Serbia (Yugoslavia),1,Serb,1993,4974,4476,6310,4,Bosnia-Herzegovina,346,,,345,346,346,1,22.1
389,"835, 834",Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars","339, 371",,1,Serb,1994,3531,3042,4262,3,Bosnia-Herzegovina,346,,,,346,346,1,22.1
389,"835, 834",Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars","339, 371",,1,Serb,1995,1197,741,2909,3,Bosnia-Herzegovina,346,,,,346,346,1,22.1
390,"837, 836",Croatia,Government of Croatia,48,,"Serbian Republic of Krajina, Serbian irregulars","340, 371",Government of Serbia (Yugoslavia),1,Serb,1992,4025,3991,4056,4,"Serbia (Yugoslavia), Croatia, Bosnia-Herzegovina",344,,,345,344,"344, 346, 345",1,22.1
390,837,Croatia,Government of Croatia,48,,Serbian Republic of Krajina,340,Government of Serbia (Yugoslavia),1,Serb,1993,410,410,478,4,"Croatia, Bosnia-Herzegovina",344,,,345,344,"344, 346",1,22.1
390,837,Croatia,Government of Croatia,48,,Serbian Republic of Krajina,340,,1,Serb,1995,858,420,2549,3,"Croatia, Bosnia-Herzegovina",344,,,,344,"344, 346",1,22.1
392,839,Georgia,Government of Georgia,63,,Republic of Abkhazia,342,,1,Abkhazia,1992,566,566,1195,3,Georgia,372,,,,372,372,1,22.1
392,839,Georgia,Government of Georgia,63,,Republic of Abkhazia,342,,1,Abkhazia,1993,1611,1611,2563,3,Georgia,372,,,,372,372,1,22.1
393,840,Georgia,Government of Georgia,63,,Republic of South Ossetia,343,,1,South Ossetia,1992,134,134,137,3,Georgia,372,,,,372,372,1,22.1
393,840,Georgia,Government of Georgia,63,,Republic of South Ossetia,343,,1,South Ossetia,2004,27,27,73,3,Georgia,372,,,,372,372,1,22.1
393,840,Georgia,Government of Georgia,63,,Republic of South Ossetia,343,Government of Russia (Soviet Union),1,South Ossetia,2008,621,621,859,4,Georgia,372,,,365,372,372,1,22.1
394,841,Moldova,Government of Moldova,55,,PMR,344,,1,Dniestr,1992,585,316,632,3,Moldova,359,,,,359,359,1,22.1
396,844,Azerbaijan,Government of Azerbaijan,64,,Military faction (forces of Suret Husseinov),347,,2,,1993,60,60,88,3,Azerbaijan,373,,,,373,373,1,22.1
396,845,Azerbaijan,Government of Azerbaijan,64,,OPON Forces,348,,2,,1995,44,44,72,3,Azerbaijan,373,,,,373,373,1,22.1
397,846,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1993,231,202,317,3,Bosnia-Herzegovina,346,,,,346,346,1,22.1
397,846,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1994,697,684,1001,3,Bosnia-Herzegovina,346,,,,346,346,1,22.1
397,846,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1995,116,115,389,3,"Croatia, Bosnia-Herzegovina",346,,,,346,"344, 346",1,22.1
398,848,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Croatian Republic of Bosnia-Herzegovina,350,,1,Croat,1992,88,88,88,3,Bosnia-Herzegovina,346,,,,346,346,1,22.1
398,"847, 848",Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Croatian Republic of Bosnia-Herzegovina, Croatian irregulars","370, 350",Government of Croatia,1,Croat,1993,7874,7475,8563,4,Bosnia-Herzegovina,346,,,344,346,346,1,22.1
398,"847, 848",Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Croatian Republic of Bosnia-Herzegovina, Croatian irregulars","370, 350",,1,Croat,1994,675,564,682,3,Bosnia-Herzegovina,346,,,,346,346,1,22.1
404,855,Pakistan,Government of Pakistan,142,,MQM,354,,2,,1990,70,70,70,3,Pakistan,770,,,,770,770,3,22.1
404,855,Pakistan,Government of Pakistan,142,,MQM,354,,2,,1994,38,38,38,3,Pakistan,770,,,,770,770,3,22.1
404,855,Pakistan,Government of Pakistan,142,,MQM,354,,2,,1995,52,52,55,3,Pakistan,770,,,,770,770,3,22.1
404,855,Pakistan,Government of Pakistan,142,,MQM,354,,2,,1996,42,42,42,3,Pakistan,770,,,,770,770,3,22.1
404,857,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2007,585,585,727,3,Pakistan,770,,,,770,770,3,22.1
404,857,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2008,2998,2980,3699,3,Pakistan,770,,,,770,770,3,22.1
404,"11336, 857",Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP","399, 356",,2,,2009,6303,4774,6721,3,Pakistan,770,,,,770,770,3,22.1
404,"11336, 857",Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP","399, 356",,2,,2010,5574,5322,6409,3,Pakistan,770,,,,770,770,3,22.1
404,857,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2011,2598,2561,2909,3,"Afghanistan, Pakistan",770,,,,770,"700, 770",3,22.1
404,"11336, 857, 11497",Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP, TTP - TA","399, 356, 1101",,2,,2012,2673,2673,2742,3,Pakistan,770,,,,770,770,3,22.1
404,"11336, 857",Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, TTP","399, 356",,2,,2013,1729,1729,1758,3,Pakistan,770,,,,770,770,3,22.1
404,"11336, 857, 14227, 10961",Pakistan,Government of Pakistan,142,,"Lashkar-e-Islam, IMU, TTP, Jamaat-ul-Ahrar","399, 5928, 356, 359",,2,,2014,2947,2945,3016,3,Pakistan,770,,,,770,770,3,22.1
404,857,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,2015,1954,1954,1989,4,"Afghanistan, Pakistan",770,700,,,770,"700, 770",3,22.1
404,857,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,2016,526,526,534,4,"Afghanistan, Pakistan",770,700,,,770,"700, 770",3,22.1
404,857,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,2017,506,506,507,4,"Afghanistan, Pakistan",770,700,,,770,"700, 770",3,22.1
404,857,Pakistan,Government of Pakistan,142,Government of Afghanistan,TTP,356,,2,,2018,147,147,155,4,"Afghanistan, Pakistan",770,700,,,770,"700, 770",3,22.1
404,857,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2019,148,148,153,3,Pakistan,770,,,,770,770,3,22.1
404,857,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2020,186,186,186,3,Pakistan,770,,,,770,770,3,22.1
404,857,Pakistan,Government of Pakistan,142,,TTP,356,,2,,2021,259,257,273,3,"Afghanistan, Pakistan",770,,,,770,"700, 770",3,22.1
399,849,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Parliamentary Forces,351,,2,,1993,145,145,147,3,Russia (Soviet Union),365,,,,365,365,1,22.1
400,850,Mexico,Government of Mexico,10,,EZLN,767,,2,,1994,145,145,445,3,Mexico,70,,,,70,70,5,22.1
400,851,Mexico,Government of Mexico,10,,EPR,768,,2,,1996,37,37,70,3,Mexico,70,,,,70,70,5,22.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1994,229,229,338,3,Russia (Soviet Union),365,,,,365,365,1,22.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1995,1754,1754,3896,3,Russia (Soviet Union),365,,,,365,365,1,22.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1996,2721,2704,4027,3,Russia (Soviet Union),365,,,,365,365,1,22.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1999,5769,5719,12068,3,Russia (Soviet Union),365,,,,365,365,1,22.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2000,2907,2907,5329,3,Russia (Soviet Union),365,,,,365,365,1,22.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2001,791,790,1032,3,Russia (Soviet Union),365,,,,365,365,1,22.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2002,1289,1131,3196,3,"Russia (Soviet Union), Georgia",365,,,,365,"372, 365",1,22.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2003,480,476,626,3,Russia (Soviet Union),365,,,,365,365,1,22.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2004,1151,1134,1304,3,"Russia (Soviet Union), Qatar",365,,,,365,"365, 694",1,22.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2005,682,650,735,3,Russia (Soviet Union),365,,,,365,365,1,22.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2006,259,259,357,3,Russia (Soviet Union),365,,,,365,365,1,22.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2007,146,146,217,3,Russia (Soviet Union),365,,,,365,365,1,22.1
402,853,Yemen (North Yemen),Government of Yemen (North Yemen),123,,Democratic Republic of Yemen,353,,1,South Yemen,1994,1489,1283,3253,3,Yemen (North Yemen),678,,,,678,678,2,22.1
13721,14847,Algeria,Government of Algeria,109,,IS,234,,1,Islamic State,2015,26,26,26,3,Algeria,615,,,,615,615,4,22.1
403,854,"Ecuador, Peru",Government of Ecuador,20,,Government of Peru,21,,1,Cordillera del Condor,1995,99,92,303,2,"Ecuador, Peru",130,,135,,"130, 135","130, 135",5,22.1
405,858,"Cameroon, Nigeria",Government of Cameroon,83,,Government of Nigeria,84,,1,Bakassi,1996,56,56,57,2,Cameroon,471,,475,,"475, 471",471,4,22.1
406,859,Niger,Government of Niger,75,,FDR,543,,1,Eastern Niger,1995,34,34,34,3,Niger,436,,,,436,436,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1989,25,25,150,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1990,80,80,3036,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1991,700,700,1330,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1992,165,165,275,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1994,25,25,42,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1995,25,1,402,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1998,25,25,25,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,1999,683,372,2914,3,"Kenya, Ethiopia",530,,,,530,"530, 501",4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2000,25,25,608,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2001,25,10,876,3,"Kenya, Ethiopia",530,,,,530,"530, 501",4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2002,25,25,1434,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2003,25,25,76,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2004,25,0,167,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2005,25,0,75,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2006,25,0,202,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2007,25,0,361,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2008,25,25,175,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2009,42,42,97,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2010,25,25,128,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2011,25,0,174,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2012,25,25,162,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2013,25,25,93,3,Ethiopia,530,,,,530,530,4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2015,25,25,110,3,"Kenya, Ethiopia",530,,,,530,"530, 501",4,22.1
413,869,Ethiopia,Government of Ethiopia,97,,OLF,551,,1,Oromiya,2016,25,5,292,3,Ethiopia,530,,,,530,530,4,22.1
413,16240,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,2019,40,40,43,3,Ethiopia,530,,,,530,530,4,22.1
413,16240,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,2020,25,25,398,3,Ethiopia,530,,,,530,530,4,22.1
413,16240,Ethiopia,Government of Ethiopia,97,,OLA,7595,,1,Oromiya,2021,280,276,3774,3,Ethiopia,530,,,,530,530,4,22.1
407,860,Comoros,Government of Comoros,107,,MPA/Republic of Anjouan,544,,1,Anjouan,1997,56,56,78,3,Comoros,581,,,,581,581,4,22.1
408,864,Congo,Government of Congo,88,,Ntsiloulous,548,,2,,2016,73,73,73,3,Congo,484,,,,484,484,4,22.1
408,861,Congo,Government of Congo,88,,Ninjas,546,,2,,1993,53,53,53,3,Congo,484,,,,484,484,4,22.1
408,"863, 862",Congo,Government of Congo,88,"Government of Chad, Government of Angola","Cobras, Cocoyes","547, 545","Government of Chad, Government of Angola",2,,1997,10033,10033,20033,4,"DR Congo (Zaire), Congo",484,"483, 540",,"483, 540",484,"490, 484",4,22.1
408,"864, 861, 863",Congo,Government of Congo,88,"Government of Chad, Government of Angola","Ntsiloulous, Cocoyes, Ninjas","547, 546, 548",,2,,1998,3272,3272,3476,4,Congo,484,"483, 540",,,484,484,4,22.1
408,"864, 863",Congo,Government of Congo,88,"Government of Chad, Government of Angola","Ntsiloulous, Cocoyes","547, 548",,2,,1999,626,626,1516,4,Congo,484,"483, 540",,,484,484,4,22.1
408,864,Congo,Government of Congo,88,Government of Angola,Ntsiloulous,548,,2,,2002,167,167,171,4,Congo,484,540,,,484,484,4,22.1
416,12380,Central African Republic,Government of Central African Republic,86,"Government of Serbia (Yugoslavia), Government of DR Congo (Zaire), Government of Mauritania, Government of Tanzania, Government of Gambia, Government of Djibouti, Government of Cameroon, Government of Tunisia, Government of Ivory Coast, Government of Portugal, Government of Rwanda, Government of Burundi, Government of Hungary, Government of Sweden, Government of Burkina Faso, Government of Congo, Government of Pakistan, Government of Zambia, Government of Spain, Government of Peru, Government of Senegal, Government of Gabon, Government of Cambodia (Kampuchea), Government of Guinea, Government of France, Government of Sri Lanka, Government of Togo, Government of Egypt, Government of Ghana, Government of Mali, Government of Romania, Government of Jordan, Government of Yemen (North Yemen), Government of Nepal, Government of Indonesia, Government of Niger, Government of Morocco, Government of Bangladesh, Government of Benin",anti-Balaka,4201,,2,,2017,35,35,35,4,Central African Republic,482,"484, 420, 600, 432, 770, 678, 235, 438, 435, 811, 651, 360, 481, 663, 551, 439, 780, 771, 310, 522, 437, 850, 434, 461, 433, 616, 516, 490, 436, 220, 380, 517, 790, 230, 510, 471, 135, 452, 345",,,482,482,4,22.1
416,"12380, 15593",Central African Republic,Government of Central African Republic,86,"Government of Madagascar, Government of Serbia (Yugoslavia), Government of DR Congo (Zaire), Government of Mauritania, Government of Tanzania, Government of Gambia, Government of Djibouti, Government of Cameroon, Government of Tunisia, Government of Ivory Coast, Government of Portugal, Government of Rwanda, Government of Burundi, Government of Sweden, Government of Burkina Faso, Government of Congo, Government of Pakistan, Government of Zambia, Government of Spain, Government of Peru, Government of Senegal, Government of Gabon, Government of Cambodia (Kampuchea), Government of Guinea, Government of France, Government of Sri Lanka, Government of Togo, Government of Egypt, Government of Ghana, Government of Mali, Government of Romania, Government of Jordan, Government of Nepal, Government of Indonesia, Government of Niger, Government of Morocco, Government of Bangladesh, Government of Benin","anti-Balaka, UPC","5999, 4201",,2,,2018,103,100,116,4,Central African Republic,482,"484, 420, 600, 432, 770, 235, 438, 435, 811, 651, 360, 580, 481, 663, 551, 439, 780, 771, 522, 437, 850, 434, 461, 433, 616, 516, 490, 436, 220, 380, 517, 790, 230, 510, 471, 135, 452, 345",,,482,482,4,22.1
416,15593,Central African Republic,Government of Central African Republic,86,"Government of Madagascar, Government of Serbia (Yugoslavia), Government of DR Congo (Zaire), Government of Mauritania, Government of Tanzania, Government of Gambia, Government of Djibouti, Government of Cameroon, Government of Tunisia, Government of Ivory Coast, Government of Portugal, Government of Rwanda, Government of Burundi, Government of Sweden, Government of Burkina Faso, Government of Congo, Government of Pakistan, Government of Zambia, Government of Spain, Government of Peru, Government of Senegal, Government of Gabon, Government of Cambodia (Kampuchea), Government of Guinea, Government of France, Government of Sri Lanka, Government of Togo, Government of Egypt, Government of Ghana, Government of Mali, Government of Romania, Government of Jordan, Government of Nepal, Government of Indonesia, Government of Niger, Government of Morocco, Government of Bangladesh, Government of Benin",UPC,5999,,2,,2019,51,48,53,4,Central African Republic,482,"484, 420, 600, 432, 770, 235, 438, 435, 811, 651, 360, 580, 481, 663, 551, 439, 780, 771, 522, 437, 850, 434, 461, 433, 616, 516, 490, 436, 220, 380, 517, 790, 230, 510, 471, 135, 452, 345",,,482,482,4,22.1
416,"16562, 15593",Central African Republic,Government of Central African Republic,86,"Government of Madagascar, Government of Serbia (Yugoslavia), Government of Mauritania, Government of Tanzania, Government of Gambia, Government of Djibouti, Government of Cameroon, Government of Tunisia, Government of Ivory Coast, Government of Portugal, Government of Rwanda, Government of Burundi, Government of Sweden, Government of Burkina Faso, Government of Congo, Government of Nigeria, Government of Pakistan, Government of Zambia, Government of Spain, Government of Peru, Government of Senegal, Government of Gabon, Government of Cambodia (Kampuchea), Government of Guinea, Government of France, Government of Sri Lanka, Government of Togo, Government of Egypt, Government of Ghana, Government of Brazil, Government of Mali, Government of Romania, Government of Jordan, Government of Nepal, Government of Indonesia, Government of Niger, Government of Morocco, Government of Bangladesh, Government of Benin","CPC, UPC","7870, 5999",,2,,2020,57,57,67,4,Central African Republic,482,"484, 420, 600, 432, 770, 140, 235, 438, 435, 811, 651, 360, 580, 475, 481, 663, 551, 439, 780, 771, 522, 437, 850, 434, 461, 433, 616, 516, 436, 220, 380, 517, 790, 230, 510, 471, 135, 452, 345",,,482,482,4,22.1
416,"16562, 15593",Central African Republic,Government of Central African Republic,86,"Government of Madagascar, Government of Serbia (Yugoslavia), Government of Mauritania, Government of Tanzania, Government of Gambia, Government of Djibouti, Government of Cameroon, Government of Tunisia, Government of Ivory Coast, Government of Portugal, Government of Rwanda, Government of Burundi, Government of Sweden, Government of Burkina Faso, Government of Congo, Government of Nigeria, Government of Pakistan, Government of Zambia, Government of Spain, Government of Peru, Government of Senegal, Government of Gabon, Government of Cambodia (Kampuchea), Government of Guinea, Government of France, Government of Sri Lanka, Government of Togo, Government of Egypt, Government of Ghana, Government of Brazil, Government of Mali, Government of Romania, Government of Jordan, Government of Nepal, Government of Indonesia, Government of Niger, Government of Morocco, Government of Bangladesh, Government of Benin","CPC, UPC","7870, 5999",,2,,2021,928,765,931,4,Central African Republic,482,"484, 420, 600, 432, 770, 140, 235, 438, 435, 811, 651, 360, 580, 475, 481, 663, 551, 439, 780, 771, 522, 437, 850, 434, 461, 433, 616, 516, 436, 220, 380, 517, 790, 230, 510, 471, 135, 452, 345",,,482,482,4,22.1
416,873,Central African Republic,Government of Central African Republic,86,Government of Libya,Military faction (forces of André Kolingba),552,,2,,2001,195,195,295,4,Central African Republic,482,620,,,482,482,4,22.1
416,874,Central African Republic,Government of Central African Republic,86,,Forces of Francois Bozize,553,,2,,2002,131,129,184,3,Central African Republic,482,,,,482,482,4,22.1
416,875,Central African Republic,Government of Central African Republic,86,Government of France,Seleka,554,,2,,2006,46,44,168,4,Central African Republic,482,220,,,482,482,4,22.1
416,876,Central African Republic,Government of Central African Republic,86,,CPJP,1053,,2,,2009,28,28,71,3,Central African Republic,482,,,,482,482,4,22.1
416,876,Central African Republic,Government of Central African Republic,86,,CPJP,1053,,2,,2010,25,25,105,3,Central African Republic,482,,,,482,482,4,22.1
416,876,Central African Republic,Government of Central African Republic,86,,CPJP,1053,,2,,2011,44,44,79,3,Central African Republic,482,,,,482,482,4,22.1
416,875,Central African Republic,Government of Central African Republic,86,Government of Chad,Seleka,554,,2,,2012,45,45,45,4,Central African Republic,482,483,,,482,482,4,22.1
416,"12380, 875",Central African Republic,Government of Central African Republic,86,Government of South Africa,"anti-Balaka, Seleka","4201, 554",,2,,2013,376,352,488,4,Central African Republic,482,560,,,482,482,4,22.1
