id,call,city,state,country,date,lat,lon,elev,atmp,ntmp,nbtmp,nyrt,eyrt,amax,nbmax,amin,nbmin,himax,hidy,lomin,lody,totpcp,nmpcp,nbdypcp,nyrp,eyrp,nbtr,nbdyrep,nbobs,totrepr
99KCIN,KCIN,CARROLL_ARTHUR_N_NEU_AIRPORT,IA,UNITED_STATES,202501,42.0461,-94.7889,367,-7.20,-6.10,62,-99999,2020,-1.50,31,-13.00,31,13.0,30,-25.0,21,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KCIR,KCIR,CAIRO_REGIONAL_AIRPORT,IL,UNITED_STATES,202501,37.0667,-89.2167,96,0.10,0.30,62,-99999,2020,4.40,31,-4.20,31,15.9,29,-12.7,22,26.7,-99999,31,-99999,2020,0,31,248,26.7
99KCIU,KCIU,CHIPPEWA_INTL_AIRPORT,MI,UNITED_STATES,202501,46.2500,-84.4667,242,-9.00,-8.40,62,-99999,2020,-4.50,31,-13.50,31,2.8,17,-24.4,21,25.0,8.7,31,-99999,2020,0,31,248,2.3
99KCJR,KCJR,CULPEPER_REGIONAL_AIRPORT,VA,UNITED_STATES,202501,38.5333,-77.8667,90,-1.20,1.70,62,-99999,2020,5.20,31,-7.50,31,17.9,29,-16.0,23,29.3,-99999,31,-99999,2020,1,31,247,28.1
99KCKB,KCKB,CLARKSBURG_BENEDUM_AP,WV,UNITED_STATES,202501,39.3000,-80.2167,368,-4.40,0.90,62,-99999,2020,0.20,31,-9.00,31,13.3,31,-23.3,22,60.8,83.9,31,-99999,2020,0,31,239,49.7
99KCKC,KCKC,GRAND_MARAIS_COOK_COUNTY_AIRPORT,MN,UNITED_STATES,202501,47.8381,-90.3831,548,-15.00,-13.20,62,-99999,2020,-10.10,31,-19.80,31,4.0,30,-34.0,21,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KCKF,KCKF,CRISP_COUNTY_CORDELE_AIRPORT,GA,UNITED_STATES,202501,31.9888,-83.7739,95,5.70,8.80,62,-99999,2020,12.10,31,-0.80,31,24.5,31,-11.1,22,60.4,118.7,31,-99999,2020,1,31,245,48.7
99KCKI,KCKI,WILLIAMSBURG_REGIONAL_AIRPORT,SC,UNITED_STATES,202501,33.7170,-79.8500,20,3.60,6.40,62,-99999,2020,10.20,31,-3.00,31,25.0,31,-12.0,23,0.0,-99999,31,-99999,2020,0,31,247,0.0
99KCKM,KCKM,FLETCHER_FIELD_AIRPORT,MS,UNITED_STATES,202501,34.3000,-90.5120,53,3.90,5.00,62,-99999,2020,8.50,31,-0.60,31,21.0,30,-10.0,22,-99999,-99999,0,-99999,2020,0,0,0,-99999
99KCKN,KCKN,CROOKSTON_MUNICIPAL_KIRKWOOD_FIELD_AIRPORT,MN,UNITED_STATES,202501,47.8417,-96.6214,274,-13.20,-13.40,62,-99999,2020,-8.60,31,-17.70,31,4.0,28,-31.0,20,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KCKP,KCKP,CHEROKEE_MUNICIPAL_AP,IA,UNITED_STATES,202501,42.7333,-95.5500,369,-7.40,-99999,62,-99999,-99999,-0.70,31,-14.20,31,16.9,30,-26.6,21,0.0,-99999,31,-99999,-99999,0,31,248,0.0
99KCKZ,KCKZ,PERKASIE,PA,UNITED_STATES,202501,40.3800,-75.2800,160,-3.20,-99999,62,-99999,-99999,0.60,31,-7.00,31,9.0,29,-18.0,23,0.0,-99999,31,-99999,-99999,0,31,247,0.0
99KCLI,KCLI,CLINTONVILLE_MUNICIPAL_AP,WI,UNITED_STATES,202501,44.6139,-88.7314,251,-8.70,-7.80,62,-99999,2020,-3.90,31,-13.50,31,10.7,30,-27.1,21,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KCLK,KCLK,CLINTON_REGIONAL_AIRPORT,OK,UNITED_STATES,202501,35.5333,-98.9333,489,1.40,-99999,62,-99999,-99999,7.90,31,-5.10,31,18.0,17,-17.0,21,0.0,-99999,31,-99999,-99999,0,31,244,0.0
99KCLM,KCLM,PORT_ANGELES_FAIRCHILD_INTL_AP,WA,UNITED_STATES,202501,48.1167,-123.5000,81,4.40,4.00,62,-99999,2020,7.80,31,1.10,31,11.1,10,-2.8,28,18.8,109.1,31,-99999,2020,2,31,246,17.2
99KCLS,KCLS,CHEHALIS_CENTRALIA_AIRPORT,WA,UNITED_STATES,202501,46.6830,-122.9830,54,3.90,6.60,62,-99999,2020,7.50,31,0.30,31,12.0,9,-6.0,20,0.0,-99999,31,-99999,2020,0,31,247,0.0
99KCLW,KCLW,CLEARWATER_AIR_PARK,FL,UNITED_STATES,202501,27.9772,-82.7591,22,12.60,13.80,52,-99999,2020,16.50,26,8.60,26,25.0,30,3.0,25,0.0,-99999,26,-99999,2020,0,26,197,0.0
99KCMA,KCMA,CAMARILLO_AP,CA,UNITED_STATES,202501,34.2167,-119.1000,20,13.10,13.60,62,-99999,2020,19.50,31,6.60,31,25.6,23,1.7,28,4.6,72.4,31,-99999,2020,0,31,248,4.6
99KCMD,KCMD,CULLMAN_REGIONAL_AIRPORT_FOLSOM_FIELD,AL,UNITED_STATES,202501,34.2687,-85.8580,296,2.10,3.70,62,-99999,2020,8.10,31,-3.80,31,21.0,30,-14.0,22,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KCMI,KCMI,CHAMPAIGN_URBANA_WILLARD_AP,IL,UNITED_STATES,202501,40.0333,-88.2667,227,-5.90,-3.30,62,-99999,2020,-1.00,31,-10.80,31,8.9,29,-21.7,15,9.1,52.5,30,-99999,2020,0,31,248,7.0
99KCMR,KCMR,H_A_CLARK_MEMORIAL_FIELD_AIRPORT,AZ,UNITED_STATES,202501,35.3000,-112.2000,2035,-1.10,2.50,62,-99999,2020,7.00,31,-9.20,31,16.0,3,-16.0,21,0.0,-99999,31,-99999,2020,0,31,247,0.0
99KCMY,KCMY,SPARTA_FORT_MCCOY,WI,UNITED_STATES,202501,43.9667,-90.7333,253,-9.40,-99999,62,-99999,-99999,-2.80,31,-15.90,31,13.4,30,-27.8,21,0.0,-99999,31,-99999,-99999,0,31,247,0.0
99KCNB,KCNB,CANBY_MYERS_FIELD_AP,MN,UNITED_STATES,202501,44.7333,-96.2667,363,-8.50,-99999,62,-99999,-99999,-2.70,31,-14.40,31,11.7,30,-26.5,21,0.0,-99999,31,-99999,-99999,0,31,247,0.0
99KCNC,KCNC,CHARITON_MUNICIPAL_AIRPORT,IA,UNITED_STATES,202501,41.0194,-93.3594,320,-5.70,-3.90,62,-99999,2020,-0.40,31,-11.00,31,13.0,30,-26.0,21,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KCNI,KCNI,CHEROKEE_COUNTY_AIRPORT,GA,UNITED_STATES,202501,34.3170,-84.4170,372,1.80,5.10,62,-99999,2020,7.00,31,-3.30,31,18.2,30,-12.4,22,27.2,-99999,30,-99999,2020,0,31,234,34.6
99KCNM,KCNM,CAVERN_CITY_AIRPORT,NM,UNITED_STATES,202501,32.3335,-104.2580,985,3.10,6.60,62,-99999,2020,10.40,31,-4.20,31,25.0,4,-12.8,21,10.5,9.5,31,-99999,2020,0,31,248,5.6
99KCNO,KCNO,CHINO_AP,CA,UNITED_STATES,202501,33.9833,-117.6167,191,12.80,13.10,62,-99999,2020,20.30,31,5.30,31,29.4,2,0.6,16,15.5,55.1,31,-99999,2020,0,31,248,15.5
99KCNU,KCNU,CHANUTE_MARTIN_JOHNSON_AIRPORT,KS,UNITED_STATES,202501,37.6667,-95.4833,301,-0.70,0.90,62,-99999,2020,5.30,31,-6.80,31,17.8,28,-18.3,21,46.6,29.9,31,-99999,2020,0,31,248,35.4
99KCNW,KCNW,TSTC_WACO_ARPT,TX,UNITED_STATES,202501,31.6400,-97.0700,143,6.60,8.00,62,-99999,2020,12.00,31,1.20,31,20.0,31,-7.0,22,0.0,-99999,31,-99999,2020,0,31,216,0.0
99KCNY,KCNY,MOAB_CANYONLAND_AP,UT,UNITED_STATES,202501,38.7500,-109.7628,1390,-3.00,-2.20,62,-99999,2020,4.80,31,-10.90,31,10.6,28,-18.3,22,0.0,11.4,31,-99999,2020,0,31,248,0.0
99KCOE,KCOE,COEUR_D_ALENE_AIR_TERMINAL,ID,UNITED_STATES,202501,47.7667,-116.8167,703,-2.10,-1.20,62,-99999,2020,1.70,31,-5.90,31,6.7,30,-14.4,20,0.0,43.7,31,-99999,2020,0,31,246,0.0
99KCOM,KCOM,COLEMAN_MUNICIPAL_AIRPORT,TX,UNITED_STATES,202501,31.8410,-99.4040,517,6.20,7.60,62,-99999,2020,12.40,31,-0.10,31,24.1,4,-7.0,22,21.7,-99999,31,-99999,2020,0,31,247,21.6
99KCOQ,KCOQ,CLOQUET_CARLTON_COUNTY_AIRPORT,MN,UNITED_STATES,202501,46.7000,-92.5000,390,-12.50,-12.30,60,-99999,2020,-7.40,30,-17.50,30,7.0,30,-34.0,21,0.0,25.5,30,-99999,2020,0,30,232,0.0
99KCOT,KCOT,COTULLA_LA_SALLE_COUNTY_AP,TX,UNITED_STATES,202501,28.4567,-99.2183,145,11.40,13.20,62,-99999,2020,17.40,31,5.30,31,28.9,5,-5.0,22,23.3,21.5,31,-99999,2020,0,31,246,21.0
99KCPC,KCPC,WHITEVILLE_COLUMBUS_COUNTY_MUNICIPAL_AIRPORT,NC,UNITED_STATES,202501,34.2728,-78.7147,30,4.30,6.80,60,-99999,2020,10.20,30,-1.60,30,25.5,31,-11.6,23,44.5,-99999,30,-99999,2020,2,30,232,39.0
99KCPK,KCPK,NORFOLK_CHESAPEAKE_REGIONAL_AP,VA,UNITED_STATES,202501,36.6656,-76.3206,6,0.90,5.00,62,-99999,2020,7.40,31,-5.50,31,21.5,31,-14.9,23,33.6,-99999,30,-99999,2020,0,31,247,31.4
99KCPS,KCPS,CAHOKIA_ST_LOUIS_DOWNTOWN_AP,IL,UNITED_STATES,202501,38.5714,-90.1572,126,-2.20,0.10,62,-99999,2020,2.70,31,-7.00,31,14.4,29,-16.7,21,41.7,62.4,31,-99999,2020,0,31,244,40.0
99KCPT,KCPT,CLEBURNE_MUNICIPAL_AIRPORT,TX,UNITED_STATES,202501,32.3539,-97.4339,260,5.70,7.10,62,-99999,2020,11.10,31,0.20,31,20.1,30,-6.7,6,0.0,-99999,31,-99999,2020,0,31,246,0.0
99KCPW,KCPW,WOLF_CREEK_PASS,CO,UNITED_STATES,202501,37.4500,-106.8000,3594,-11.20,-99999,62,-99999,2020,-7.30,31,-15.10,31,0.0,28,-24.0,20,0.0,136.8,31,-99999,2020,0,31,248,0.0
99KCQB,KCQB,CHANDLER_MUNICIPAL_AIRPORT,OK,UNITED_STATES,202501,35.7236,-96.8200,300,1.30,3.20,62,-99999,2020,7.30,31,-4.70,31,17.1,28,-17.0,21,11.8,-99999,31,-99999,2020,0,31,240,11.4
99KCQC,KCQC,CLINES_CORNERS,NM,UNITED_STATES,202501,35.0028,-105.6628,2160,-3.00,-0.40,62,-99999,2020,3.40,31,-9.50,31,15.0,3,-15.6,19,5.4,15.5,31,-99999,2020,1,31,231,3.4
99KCQF,KCQF,H_L_SONNY_CALLAHAN_AIRPORT,AL,UNITED_STATES,202501,30.4600,-87.8770,28,7.60,8.70,62,-99999,2020,12.90,31,2.30,31,23.0,30,-10.0,22,0.0,-99999,31,-99999,2020,0,31,243,0.0
99KCQM,KCQM,COOK_MUNICIPAL_AIRPORT,MN,UNITED_STATES,202501,47.8219,-92.6894,404,-7.10,-13.80,8,-99999,2020,0.00,4,-14.30,4,4.0,30,-22.0,31,0.0,-99999,4,-99999,2020,0,4,28,0.0
99KCQW,KCQW,CHERAW_MUNICIPAL_AIRPORT_LYNCH_BELLINGER_FIELD,SC,UNITED_STATES,202501,34.7170,-79.9500,73,3.60,5.50,62,-99999,2020,10.00,31,-2.80,31,22.0,31,-9.0,23,0.0,-99999,31,-99999,2020,0,31,247,0.0
99KCQX,KCQX,CHATHAM_MUNICIPAL_AP,MA,UNITED_STATES,202501,41.6833,-70.0000,17,-0.60,0.10,62,-99999,2020,2.70,31,-4.00,31,10.6,1,-9.4,22,28.6,95.3,31,-99999,2020,0,31,248,25.4
99KCRE,KCRE,NORTH_MYRTLE_BEACH,SC,UNITED_STATES,202501,33.8162,-78.7205,10,4.90,7.90,62,-99999,2020,10.90,31,-1.00,31,21.1,29,-7.8,23,37.6,76.4,31,-99999,2020,1,31,248,34.4
99KCRQ,KCRQ,CARLSBAD_MCCLELLAN_PALOMAR_AP,CA,UNITED_STATES,202501,33.1333,-117.2833,96,12.70,13.60,62,-99999,2020,17.70,31,7.70,31,26.7,23,5.6,21,18.9,63.2,31,-99999,2020,0,31,246,18.0
99KCRS,KCRS,CORSICANA_CAMPBELL_FIELD,TX,UNITED_STATES,202501,32.0333,-96.4000,136,6.80,8.90,62,-99999,2020,12.40,31,1.20,31,22.2,5,-6.1,22,117.6,70.2,31,-99999,2020,1,31,248,113.4
99KCRX,KCRX,ROSCOE_TURNER_AIRPORT,MS,UNITED_STATES,202501,34.9150,-88.6040,130,2.30,4.30,62,-99999,2020,8.10,31,-3.50,31,20.0,31,-14.0,22,0.0,-99999,31,-99999,2020,0,31,246,0.0
99KCSG,KCSG,COLUMBUS_METROPOLITAN_AP,GA,UNITED_STATES,202501,32.5161,-84.9422,119,6.10,9.20,62,-99999,2020,12.40,31,-0.30,31,22.8,30,-8.3,22,113.8,107.6,31,-99999,2020,0,31,248,104.0
99KCSM,KCSM,CLINTON-SHERMAN_AIRPORT,OK,UNITED_STATES,202501,35.3568,-99.2042,586,1.50,3.40,62,-99999,2020,8.20,31,-5.30,31,19.4,17,-16.0,21,9.1,15.6,31,-99999,2020,0,30,229,3.1
99KCSQ,KCSQ,CRESTON_MUNICIPAL_AIRPORT,IA,UNITED_STATES,202501,41.0072,-94.3631,394,-6.00,-4.70,62,-99999,2020,-0.40,31,-11.60,31,13.0,29,-27.0,21,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KCTJ,KCTJ,WEST_GEORGIA_REGIONAL_AIRPORT_O_V_GRAY_FIELD,GA,UNITED_STATES,202501,33.6330,-85.1500,354,2.30,4.50,62,-99999,2020,8.20,31,-3.50,31,20.3,30,-11.5,22,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KCTZ,KCTZ,CLINTON_SAMPSON_COUNTY_AP,NC,UNITED_STATES,202501,34.9756,-78.3644,45,3.50,5.90,62,-99999,2020,9.20,31,-2.20,31,25.4,31,-10.1,23,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KCUB,KCUB,COLUMBIA_OWENS_DOWNTOWN_AP,SC,UNITED_STATES,202501,33.9667,-81.0000,55,4.90,8.40,62,-99999,2020,11.20,31,-1.40,31,25.0,31,-7.2,23,45.1,86.6,31,-99999,2020,0,31,248,40.3
99KCUH,KCUH,CUSHING_MUNICIPAL_AP,OK,UNITED_STATES,202501,35.9500,-96.7667,274,1.00,2.60,62,-99999,2020,7.50,31,-5.50,31,17.3,28,-18.8,21,11.2,-99999,30,-99999,2020,0,31,248,6.7
99KCUT,KCUT,CUSTER_COUNTY_AP,SD,UNITED_STATES,202501,43.7331,-103.6114,1690,-6.60,-3.80,62,-99999,2020,-0.80,31,-12.30,31,12.2,28,-26.7,20,5.9,10.3,31,-99999,2020,0,31,244,4.5
99KCVB,KCVB,CASTROVILLE_MUNICIPAL_AIRPORT,TX,UNITED_STATES,202501,29.8500,-98.8500,235,9.80,10.60,46,-99999,2020,15.90,23,3.70,23,25.0,5,-4.8,24,9.0,-99999,23,-99999,2020,0,23,179,5.1
99KCVC,KCVC,COVINGTON_MUNI,GA,UNITED_STATES,202501,33.6300,-83.8500,247,4.10,7.30,62,-99999,2020,10.10,31,-1.90,31,21.0,30,-10.0,22,0.0,-99999,31,-99999,2020,0,31,243,0.0
99KCVH,KCVH,HOLLISTER_MUNICIPAL_AIRPORT,CA,UNITED_STATES,202501,36.9000,-121.4170,72,9.00,11.60,62,-99999,2020,16.60,31,1.40,31,21.0,23,-3.0,28,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KCVN,KCVN,CLOVIS_MUNICIPAL_AP,NM,UNITED_STATES,202501,34.4167,-103.0667,1278,-0.30,3.60,62,-99999,2020,7.10,31,-7.70,31,18.9,4,-17.8,21,6.2,-99999,31,-99999,2020,0,31,248,4.6
99KCVO,KCVO,CORVALLIS,OR,UNITED_STATES,202501,44.5000,-123.2833,75,3.70,5.70,62,-99999,2020,7.80,31,-0.50,31,12.2,6,-6.7,29,79.6,121.1,31,-99999,2020,0,31,248,69.5
99KCVS,KCVS,CLOVIS_CANNON_AFB,NM,UNITED_STATES,202501,34.3667,-103.3167,1305,0.90,4.10,62,-99999,2020,7.70,31,-5.80,31,20.2,4,-15.8,21,8.1,19.1,31,-99999,2020,0,31,248,8.1
99KCVX,KCVX,CHARLEVOIX_MUNICIPAL_AP,MI,UNITED_STATES,202501,45.3047,-85.2747,197,-5.80,-6.10,62,-99999,2020,-2.40,31,-9.20,31,6.7,30,-17.8,22,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KCWA,KCWA,MOSINEE,WI,UNITED_STATES,202501,44.7833,-89.6667,387,-10.40,-9.20,62,-99999,2020,-5.80,31,-15.10,31,8.0,30,-30.0,21,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KCWC,KCWC,KICKAPOO_DOWNTOWN_AIRPORT,TX,UNITED_STATES,202501,33.8500,-98.4830,304,4.50,5.90,62,-99999,2020,10.50,31,-1.60,31,22.5,17,-10.5,21,11.1,-99999,31,-99999,2020,0,31,248,7.9
99KCWF,KCWF,LAKE_CHARLES_CHENNAULT_INTERNATIONAL_AIRPORT,LA,UNITED_STATES,202501,30.2167,-93.1500,4,8.70,11.80,62,-99999,2020,13.80,31,3.50,31,28.0,29,-13.8,22,57.9,-99999,31,-99999,2020,0,31,238,42.6
99KCWI,KCWI,CLINTON_MUNICIPAL_AP,IA,UNITED_STATES,202501,41.8333,-90.3333,213,-7.20,-6.00,62,-99999,2020,-1.00,31,-13.30,31,12.2,17,-26.7,21,14.5,16.5,31,-99999,2020,0,31,248,12.0
99KCWN,KCWN,CHEYENNE_MTN_CO,CO,UNITED_STATES,202501,38.7500,-104.8500,2040,-2.80,1.50,62,-99999,2020,2.30,31,-7.90,31,13.9,3,-20.8,20,10.5,-99999,31,-99999,2020,0,31,245,6.0
99KCWV,KCWV,CLAXTON_EVANS_COUNTY_AIRPORT,GA,UNITED_STATES,202501,32.2000,-81.8700,34,6.00,9.50,62,-99999,2020,13.70,31,-1.70,31,27.7,31,-9.2,23,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KCXE,KCXE,CHASE_CITY,VA,UNITED_STATES,202501,36.7800,-78.5000,153,1.00,4.10,62,-99999,2020,6.60,31,-4.60,31,20.2,31,-11.6,23,67.0,95.5,31,-99999,2020,0,31,247,67.0
99KCXO,KCXO,CONROE_MONTGOMERY_COUNTY_AP,TX,UNITED_STATES,202501,30.3500,-95.4167,69,7.70,10.40,62,-99999,2020,13.60,31,1.80,31,23.9,5,-9.4,22,89.6,108.0,31,-99999,2020,2,31,243,81.5
99KCXP,KCXP,CARSON_AIRPORT,NV,UNITED_STATES,202501,39.1830,-119.7330,1432,1.00,3.50,62,-99999,2020,8.40,31,-6.40,31,17.0,10,-13.0,27,0.0,-99999,31,-99999,2020,0,31,244,0.0
99KCYD,KCYD,MISS_CANYAN_807_LA,LA,UNITED_STATES,202501,28.1700,-89.2200,1,17.30,-99999,62,-99999,-99999,19.90,31,14.80,31,27.7,18,5.6,22,56.7,-99999,31,-99999,-99999,0,31,248,52.7
99KCZT,KCZT,CARRIZO_SPRINGS,TX,UNITED_STATES,202501,28.5100,-99.8100,183,9.80,9.70,62,-99999,2020,16.00,31,3.70,31,27.0,5,-5.0,22,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KD07,KD07,FAITH_MUNICIPAL_AP,SD,UNITED_STATES,202501,45.0319,-102.0192,786,-8.60,-6.90,62,-99999,2020,-3.60,31,-13.50,31,10.0,29,-27.2,20,14.4,9.6,31,-99999,2020,0,31,237,14.4
99KD25,KD25,MANITOWISH_WATERS_AIRPORT,WI,UNITED_STATES,202501,46.1170,-89.8830,491,-12.70,-99999,62,-99999,-99999,-7.50,31,-17.90,31,4.5,30,-33.2,19,0.0,-99999,31,-99999,-99999,0,31,248,0.0
99KD39,KD39,SAUK_CENTRE_MUNICIPAL_AIRPORT,MN,UNITED_STATES,202501,45.7070,-94.9330,379,-12.20,-99999,62,-99999,-99999,-6.50,31,-17.80,31,8.0,30,-33.1,21,0.0,-99999,31,-99999,-99999,0,31,248,0.0
99KD50,KD50,CROSBY_MUNICIPAL_AIRPORT,ND,UNITED_STATES,202501,48.9290,-103.2970,594,-13.10,-12.40,62,-99999,2020,-7.90,31,-18.20,31,3.0,16,-33.0,20,0.0,13.3,31,-99999,2020,0,31,247,0.0
99KD55,KD55,ROBERTSON_FIELD_AIRPORT,ND,UNITED_STATES,202501,48.7530,-98.3930,490,-17.30,-15.10,50,-99999,2020,-12.00,25,-22.50,25,2.0,28,-36.0,20,0.0,-99999,25,-99999,2020,0,25,190,0.0
99KD57,KD57,GLEN_ULLIN_REGIONAL,ND,UNITED_STATES,202501,46.8100,-101.8600,637,-10.90,-9.60,62,-99999,2020,-4.90,31,-16.90,31,10.0,29,-29.0,20,0.0,-99999,31,-99999,2020,0,31,247,0.0
99KD60,KD60,TIOGA_MUNICIPAL_AIRPORT,ND,UNITED_STATES,202501,48.3810,-102.8980,691,-13.40,-99999,62,-99999,-99999,-8.50,31,-18.30,31,3.0,16,-33.0,20,0.0,-99999,31,-99999,-99999,0,31,247,0.0
99KD95,KD95,DUPONT_LAPEER_AIRPORT,MI,UNITED_STATES,202501,43.0670,-83.2670,254,-6.60,-5.30,62,-99999,2020,-2.30,31,-10.90,31,5.9,30,-20.8,21,3.3,57.2,31,-99999,2020,0,31,244,0.8
99KDAA,KDAA,DAVISON_AAF,VA,UNITED_STATES,202501,38.7167,-77.1667,17,-0.50,1.90,62,-99999,2020,5.10,31,-6.00,31,17.0,29,-15.0,23,47.1,59.4,31,-99999,2020,0,31,247,45.4
99KDAG,KDAG,BARSTOW-DAGGETT_AIRPORT,CA,UNITED_STATES,202501,34.8536,-116.7858,584,8.40,9.30,62,-99999,2020,15.80,31,1.00,31,20.0,6,-6.7,21,8.8,14.5,31,-99999,2020,0,31,244,4.3
99KDAN,KDAN,DANVILLE_REGIONAL_AIRPORT,VA,UNITED_STATES,202501,36.5729,-79.3351,174,0.90,3.60,62,-99999,2020,7.10,31,-5.40,31,20.0,29,-12.8,23,62.8,86.5,31,-99999,2020,1,31,248,61.9
99KDAW,KDAW,ROCHESTER_SKYHAVEN_AP,NH,UNITED_STATES,202501,43.2833,-70.9167,100,-4.70,-4.40,54,-99999,2020,0.00,27,-9.30,27,7.2,1,-22.2,22,38.6,64.2,28,-99999,2020,0,27,208,34.1
99KDBN,KDBN,DUBLIN_MUNICIPAL_AP,GA,UNITED_STATES,202501,32.5667,-82.9833,90,5.10,7.40,62,-99999,2020,12.40,31,-2.30,31,24.5,31,-10.1,22,73.9,-99999,31,-99999,2020,1,31,247,65.2
99KDCM,KDCM,CHESTER_CATAWBA_REGIONAL_AIRPORT,SC,UNITED_STATES,202501,34.7830,-81.2000,200,2.80,4.70,58,-99999,2020,8.00,29,-2.30,29,19.0,29,-8.0,23,0.0,-99999,29,-99999,2020,0,29,218,0.0
99KDCU,KDCU,DECATUR_PRYOR_FIELD,AL,UNITED_STATES,202501,34.6500,-86.9500,180,2.50,5.20,62,-99999,2020,8.90,31,-3.90,31,20.0,30,-12.8,22,95.9,117.8,30,-99999,2020,0,31,248,92.0
99KDCY,KDCY,DAVIESS_COUNTY_AIRPORT,IN,UNITED_STATES,202501,38.7004,-87.1297,143,-4.00,-1.70,62,-99999,2020,0.40,31,-8.50,31,13.3,31,-20.3,15,19.7,-99999,31,-99999,2020,1,31,248,18.6
99KDEC,KDEC,DECATUR_AP,IL,UNITED_STATES,202501,39.8344,-88.8656,206,-4.60,-2.60,62,-99999,2020,0.10,31,-9.40,31,10.0,29,-20.6,21,5.5,50.7,31,-99999,2020,0,31,246,5.5
99KDED,KDED,DELAND_MUNICIPAL_AIRPORT_SYDNEY_H_TAYLOR_FIELD,FL,UNITED_STATES,202501,29.0670,-81.2830,24,12.00,13.30,58,-99999,2020,18.00,29,6.10,29,27.5,31,0.9,25,30.2,-99999,29,-99999,2020,0,29,226,24.0
99KDEH,KDEH,DECORAH_MUNICIPAL_AP,IA,UNITED_STATES,202501,43.2753,-91.7392,353,-8.10,-7.20,62,-99999,2020,-3.20,31,-12.90,31,14.0,30,-27.0,21,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KDEQ,KDEQ,DE_QUEEN_SEVIER_COUNTY_AP,AR,UNITED_STATES,202501,34.0502,-94.4008,108,3.20,6.10,62,-99999,2020,9.80,31,-3.40,31,18.3,30,-11.1,22,168.4,74.2,31,-99999,2020,0,31,248,166.0
99KDET,KDET,DETROIT_CITY_AP,MI,UNITED_STATES,202501,42.4000,-83.0167,190,-3.80,-3.30,62,-99999,2020,-0.40,31,-7.20,31,7.2,30,-17.8,22,25.2,36.8,31,-99999,2020,0,31,247,23.2
99KDFI,KDFI,DEFIANCE_AP,OH,UNITED_STATES,202501,41.3375,-84.4289,215,-5.30,-3.80,62,-99999,2020,-1.30,31,-9.20,31,7.2,30,-20.6,22,26.3,49.2,31,-99999,2020,0,31,248,22.6
99KDHN,KDHN,DOTHAN_REGIONAL_AP,AL,UNITED_STATES,202501,31.3167,-85.4500,114,6.90,10.40,62,-99999,2020,13.00,31,0.80,31,23.9,31,-7.8,22,77.8,120.8,31,-99999,2020,0,31,243,69.6
99KDIJ,KDIJ,DRIGGS-REED_MEMORIAL_AP,ID,UNITED_STATES,202501,43.7500,-111.1000,1896,-9.10,-6.10,62,-99999,2020,-0.40,31,-17.70,31,6.1,3,-36.1,20,28.0,34.3,31,-99999,2020,0,31,243,10.2
99KDKB,KDKB,DE_KALB_TAYLOR_MUNICIPAL_AP,IL,UNITED_STATES,202501,41.9317,-88.7081,279,-6.80,-6.70,62,-99999,2020,-2.00,31,-11.60,31,9.4,30,-24.3,21,28.3,-99999,31,-99999,2020,0,31,248,27.5
99KDKK,KDKK,DUNKIRK_CHAUTAUQUA_COUNTY_AP,NY,UNITED_STATES,202501,42.4933,-79.2722,203,-3.70,-2.90,62,-99999,2020,-0.60,31,-6.80,31,7.2,1,-18.3,22,44.1,42.2,31,-99999,2020,0,31,248,23.7
99KDKR,KDKR,CROCKETT_HOUSTON_COUNTY_AP,TX,UNITED_STATES,202501,31.3000,-95.4000,105,6.60,8.60,62,-99999,2020,12.60,31,0.70,31,21.0,30,-11.0,22,0.0,104.8,31,-99999,2020,0,31,248,0.0
99KDLF,KDLF,DEL_RIO_LAUGHLIN_AFB,TX,UNITED_STATES,202501,29.3667,-100.7833,328,9.20,12.30,62,-99999,2020,15.60,31,2.90,31,24.8,31,-6.9,22,7.2,14.9,30,-99999,2020,0,31,248,7.5
99KDLL,KDLL,BARABOO_WISCONSIN_DELLS_AP,WI,UNITED_STATES,202501,43.5219,-89.7736,297,-7.90,-7.30,62,-99999,2020,-2.70,31,-13.10,31,14.1,30,-26.5,21,0.0,-99999,31,-99999,2020,0,31,248,0.0
99KDLS,KDLS,DALLESPORT_AIRPORT,WA,UNITED_STATES,202501,45.6194,-121.1661,72,2.40,2.50,62,-99999,2020,6.60,31,-1.80,31,12.2,21,-7.8,29,49.6,60.5,31,-99999,2020,0,31,248,46.8
